Utente1,Utente2,ScoreML
51_M_5,8_M_2,0.186801533567175
51_M_5,8_M_3,0.212355848434926
51_M_5,8_M_4,0.203151515151515
51_M_5,8_M_5,0.201192250372578
51_M_5,8_M_6,0.213546194578361
51_M_5,8_M_7,0.193894666219389
51_M_5,8_M_8,0.190266875981162
51_M_5,8_M_9,0.191932550834849
51_M_6,51_M_7,0.638362141298876
51_M_6,51_M_8,0.559111691704768
51_M_6,51_M_9,0.58576469575695
51_M_6,58_M_1,0.166428270929743
51_M_6,58_M_2,0.169159953970081
51_M_6,58_M_3,0.181149012567325
51_M_6,58_M_4,0.141410520655973
51_M_6,58_M_5,0.180244490050861
51_M_6,58_M_6,0.209261484425548
51_M_6,58_M_7,0.167971051081377
51_M_6,58_M_8,0.168467313678813
51_M_6,58_M_9,0.170582666322403
51_M_6,75_M_1,0.22065525840571
51_M_6,75_M_10,0.278987545198875
51_M_6,75_M_11,0.279921104536489
51_M_6,75_M_12,0.270296314141171
51_M_6,75_M_13,0.278001148765078
51_M_6,75_M_14,0.268280949326491
51_M_6,75_M_15,0.258024880970665
51_M_6,75_M_16,0.271115571165747
51_M_6,75_M_17,0.237751256281407
51_M_6,75_M_18,0.246636387008313
51_M_6,75_M_19,0.247607954072718
51_M_6,75_M_2,0.269331846778689
51_M_6,75_M_20,0.237849184563217
51_M_6,75_M_3,0.214940803735201
51_M_6,75_M_4,0.284400810347514
51_M_6,75_M_5,0.223003515821195
51_M_6,75_M_6,0.266978168049625
51_M_6,75_M_7,0.273542600896861
51_M_6,75_M_8,0.24754046334497
51_M_6,75_M_9,0.261171032357473
51_M_6,86_M_1,0.238505078700473
51_M_6,86_M_10,0.160691366475571
51_M_6,86_M_11,0.166959269662921
51_M_6,86_M_12,0.165489739968431
51_M_6,86_M_2,0.180304888733135
51_M_6,86_M_3,0.186538296226253
51_M_6,86_M_4,0.216015205354929
51_M_6,86_M_5,0.179308022560822
51_M_6,86_M_6,0.184027486801307
51_M_6,86_M_7,0.199745439117522
51_M_6,86_M_8,0.16451102633293
51_M_6,86_M_9,0.166830708661417
51_M_6,8_M_1,0.182141646899356
51_M_6,8_M_10,0.213980250369334
51_M_6,8_M_11,0.210482735778753
51_M_6,8_M_2,0.197789967405994
51_M_6,8_M_3,0.209188660801564
51_M_6,8_M_4,0.213592233009709
51_M_6,8_M_5,0.199785531634084
51_M_6,8_M_6,0.221399306649858
51_M_6,8_M_7,0.194543106231837
51_M_6,8_M_8,0.209233176838811
51_M_6,8_M_9,0.19958796868562
51_M_7,51_M_8,0.588903523213698
51_M_7,51_M_9,0.588306521363086
51_M_7,58_M_1,0.182828801094578
51_M_7,58_M_2,0.171458718016355
51_M_7,58_M_3,0.165473081135732
51_M_7,58_M_4,0.1524185926626
51_M_7,58_M_5,0.176814774181752
51_M_7,58_M_6,0.235134155184917
51_M_7,58_M_7,0.176628784592695
51_M_7,58_M_8,0.167891823214448
51_M_7,58_M_9,0.21216906641895
51_M_7,75_M_1,0.239755884917175
51_M_7,75_M_10,0.266896325459318
51_M_7,75_M_11,0.26947165569295
51_M_7,75_M_12,0.274118320923001
51_M_7,75_M_13,0.285115303983228
51_M_7,75_M_14,0.265335929892892
51_M_7,75_M_15,0.267573696145125
51_M_7,75_M_16,0.264
51_M_7,75_M_17,0.26530939403655
51_M_7,75_M_18,0.233856893542757
51_M_7,75_M_19,0.236555479918312
51_M_7,75_M_2,0.275469550369949
51_M_7,75_M_20,0.242103522407806
51_M_7,75_M_3,0.239236873206146
51_M_7,75_M_4,0.268659114646099
51_M_7,75_M_5,0.253842168882749
51_M_7,75_M_6,0.250168010752688
51_M_7,75_M_7,0.260196016440089
51_M_7,75_M_8,0.253600450559176
51_M_7,75_M_9,0.252103483525989
51_M_7,86_M_1,0.28487958941966
51_M_7,86_M_10,0.163171400760995
51_M_7,86_M_11,0.183444001770695
51_M_7,86_M_12,0.173957101840905
51_M_7,86_M_2,0.185630366018979
51_M_7,86_M_3,0.171580847588756
51_M_7,86_M_4,0.201431404673622
51_M_7,86_M_5,0.151247794303
51_M_7,86_M_6,0.188527397260274
51_M_7,86_M_7,0.164388332607749
51_M_7,86_M_8,0.15587923217903
51_M_7,86_M_9,0.176553555131503
51_M_7,8_M_1,0.200542005420054
51_M_7,8_M_10,0.20549526668206
51_M_7,8_M_11,0.203331134564644
51_M_7,8_M_2,0.196605141727093
51_M_7,8_M_3,0.190188172043011
51_M_7,8_M_4,0.207817275213125
51_M_7,8_M_5,0.209677419354839
51_M_7,8_M_6,0.208147728193083
51_M_7,8_M_7,0.213263318370458
51_M_7,8_M_8,0.205891669306303
51_M_7,8_M_9,0.205020920502092
51_M_8,51_M_9,0.650897500419393
51_M_8,58_M_1,0.183802699550075
51_M_8,58_M_2,0.197327506513152
51_M_8,58_M_3,0.182818601348953
51_M_8,58_M_4,0.170108327691266
51_M_8,58_M_5,0.166548042704626
51_M_8,58_M_6,0.214141058378093
51_M_8,58_M_7,0.186501630843857
51_M_8,58_M_8,0.190359762486902
51_M_8,58_M_9,0.191171235315059
51_M_8,75_M_1,0.184327086882453
51_M_8,75_M_10,0.221061093247588
51_M_8,75_M_11,0.231630017998278
51_M_8,75_M_12,0.264795023129686
51_M_8,75_M_13,0.228669499836548
51_M_8,75_M_14,0.225226658183553
51_M_8,75_M_15,0.250248565965583
51_M_8,75_M_16,0.228409940985787
51_M_8,75_M_17,0.225192385581207
51_M_8,75_M_18,0.227908158942642
51_M_8,75_M_19,0.22281121751026
51_M_8,75_M_2,0.223901973265436
51_M_8,75_M_20,0.212166758958943
51_M_8,75_M_3,0.207183673469388
51_M_8,75_M_4,0.232909813703328
51_M_8,75_M_5,0.219565217391304
51_M_8,75_M_6,0.231735159817352
51_M_8,75_M_7,0.223233569885838
51_M_8,75_M_8,0.202964832045419
51_M_8,75_M_9,0.229756928317077
51_M_8,86_M_1,0.280297797221583
51_M_8,86_M_10,0.144027898866609
51_M_8,86_M_11,0.18335430523099
51_M_8,86_M_12,0.183193687464411
51_M_8,86_M_2,0.162245952462969
51_M_8,86_M_3,0.159703504043127
51_M_8,86_M_4,0.175718575718576
51_M_8,86_M_5,0.191573516766982
51_M_8,86_M_6,0.189738944247715
51_M_8,86_M_7,0.175352648027705
51_M_8,86_M_8,0.15034996818471
51_M_8,86_M_9,0.175218581647973
51_M_8,8_M_1,0.190925649942043
51_M_8,8_M_10,0.22818691588785
51_M_8,8_M_11,0.197842588893328
51_M_8,8_M_2,0.224133922343641
51_M_8,8_M_3,0.196300901460988
51_M_8,8_M_4,0.205049261083744
51_M_8,8_M_5,0.209191000478698
51_M_8,8_M_6,0.204230156925176
51_M_8,8_M_7,0.195505264812196
51_M_8,8_M_8,0.226811980794147
51_M_8,8_M_9,0.187097786846649
51_M_9,58_M_1,0.188503729706011
51_M_9,58_M_2,0.183307545280786
51_M_9,58_M_3,0.197626224566692
51_M_9,58_M_4,0.165850955766922
51_M_9,58_M_5,0.173724417617655
51_M_9,58_M_6,0.203436300493511
51_M_9,58_M_7,0.17521216407355
51_M_9,58_M_8,0.168108108108108
51_M_9,58_M_9,0.181801019444969
51_M_9,75_M_1,0.205694781280877
51_M_9,75_M_10,0.20291354193604
51_M_9,75_M_11,0.223778528466672
51_M_9,75_M_12,0.233310969473331
51_M_9,75_M_13,0.221520098297349
51_M_9,75_M_14,0.214678743756878
51_M_9,75_M_15,0.242733381912396
51_M_9,75_M_16,0.230110159118727
51_M_9,75_M_17,0.240013371218452
51_M_9,75_M_18,0.212902650129383
51_M_9,75_M_19,0.205944424903271
51_M_9,75_M_2,0.217496860611134
51_M_9,75_M_20,0.187157201923888
51_M_9,75_M_3,0.186009678838539
51_M_9,75_M_4,0.213226255838728
51_M_9,75_M_5,0.20532319391635
51_M_9,75_M_6,0.22733121729433
51_M_9,75_M_7,0.213810990436051
51_M_9,75_M_8,0.18938747653984
51_M_9,75_M_9,0.216616486288551
51_M_9,86_M_1,0.229460614367492
51_M_9,86_M_10,0.15364097092558
51_M_9,86_M_11,0.161397512579512
51_M_9,86_M_12,0.175465248765667
51_M_9,86_M_2,0.168328004513824
51_M_9,86_M_3,0.177911317490667
51_M_9,86_M_4,0.181625628805931
51_M_9,86_M_5,0.194264731596433
51_M_9,86_M_6,0.182228001733853
51_M_9,86_M_7,0.166403923629357
51_M_9,86_M_8,0.151036712954156
51_M_9,86_M_9,0.175547445255474
51_M_9,8_M_1,0.207425273494702
51_M_9,8_M_10,0.22896573355289
51_M_9,8_M_11,0.213979308604592
51_M_9,8_M_2,0.221696959817426
51_M_9,8_M_3,0.201473803546846
51_M_9,8_M_4,0.214176028449042
51_M_9,8_M_5,0.211146657686479
51_M_9,8_M_6,0.209469153515065
51_M_9,8_M_7,0.197076071694061
51_M_9,8_M_8,0.225293600703044
51_M_9,8_M_9,0.193958402112909
58_M_1,58_M_2,0.509389093890939
58_M_1,58_M_3,0.466783362507293
58_M_1,58_M_4,0.504714176505564
58_M_1,58_M_5,0.476198615502948
58_M_1,58_M_6,0.407917683990234
58_M_1,58_M_7,0.39359308917484
58_M_1,58_M_8,0.517256835499776
58_M_1,58_M_9,0.373478421246772
58_M_1,75_M_1,0.19090515374621
58_M_1,75_M_10,0.185814027292923
58_M_1,75_M_11,0.218365517803308
58_M_1,75_M_12,0.197627811860941
58_M_1,75_M_13,0.193302387267904
58_M_1,75_M_14,0.164232662939164
58_M_1,75_M_15,0.207745908280668
58_M_1,75_M_16,0.21623953749245
58_M_1,75_M_17,0.212966017815902
58_M_1,75_M_18,0.193677960181628
58_M_1,75_M_19,0.184089528932073
58_M_1,75_M_2,0.211442385173247
58_M_1,75_M_20,0.207980049875312
58_M_1,75_M_3,0.190333582896598
58_M_1,75_M_4,0.210708934626607
58_M_1,75_M_5,0.225199253857894
58_M_1,75_M_6,0.202311651058804
58_M_1,75_M_7,0.213346166185435
58_M_1,75_M_8,0.216140234827187
58_M_1,75_M_9,0.202721726888785
58_M_1,86_M_1,0.186709588411129
58_M_1,86_M_10,0.276426926030202
58_M_1,86_M_11,0.185953420669578
58_M_1,86_M_12,0.215273095077546
58_M_1,86_M_2,0.251385346116633
58_M_1,86_M_3,0.212931110523066
58_M_1,86_M_4,0.226232622398757
58_M_1,86_M_5,0.193548387096774
58_M_1,86_M_6,0.258989310009718
58_M_1,86_M_7,0.236292536816707
58_M_1,86_M_8,0.246075758999906
58_M_1,86_M_9,0.253593871051046
58_M_1,8_M_1,0.210089724056204
58_M_1,8_M_10,0.318854265029902
58_M_1,8_M_11,0.335793357933579
58_M_1,8_M_2,0.228627259404006
58_M_1,8_M_3,0.266339066339066
58_M_1,8_M_4,0.262827553742351
58_M_1,8_M_5,0.307138069705094
58_M_1,8_M_6,0.31633798300465
58_M_1,8_M_7,0.348814065350804
58_M_1,8_M_8,0.325830140485313
58_M_1,8_M_9,0.289922609636349
58_M_2,58_M_3,0.583319597824295
58_M_2,58_M_4,0.526811228777946
58_M_2,58_M_5,0.502252826659866
58_M_2,58_M_6,0.441176470588235
58_M_2,58_M_7,0.368007070260716
58_M_2,58_M_8,0.501583391977481
58_M_2,58_M_9,0.288270196257417
58_M_2,75_M_1,0.207364016736402
58_M_2,75_M_10,0.194446617129449
58_M_2,75_M_11,0.176512681879622
58_M_2,75_M_12,0.168932038834951
58_M_2,75_M_13,0.18329601061624
58_M_2,75_M_14,0.175492165528325
58_M_2,75_M_15,0.178276918243933
58_M_2,75_M_16,0.198359815479241
58_M_2,75_M_17,0.212118773638046
58_M_2,75_M_18,0.181818181818182
58_M_2,75_M_19,0.193785499498831
58_M_2,75_M_2,0.206389001213101
58_M_2,75_M_20,0.204491629236423
58_M_2,75_M_3,0.1874185136897
58_M_2,75_M_4,0.198683701122726
58_M_2,75_M_5,0.209126115507661
58_M_2,75_M_6,0.175747776879547
58_M_2,75_M_7,0.19309383710127
58_M_2,75_M_8,0.193130990415335
58_M_2,75_M_9,0.189242245779348
58_M_2,86_M_1,0.208478728933106
58_M_2,86_M_10,0.24275885500722
58_M_2,86_M_11,0.132512405807756
58_M_2,86_M_12,0.187587802660937
58_M_2,86_M_2,0.229423317264774
58_M_2,86_M_3,0.225518258305144
58_M_2,86_M_4,0.217574605274035
58_M_2,86_M_5,0.208480870541498
58_M_2,86_M_6,0.276493256262042
58_M_2,86_M_7,0.222791504834311
58_M_2,86_M_8,0.213653720778616
58_M_2,86_M_9,0.223811957077159
58_M_2,8_M_1,0.202280370765319
58_M_2,8_M_10,0.252273439949828
58_M_2,8_M_11,0.25334672021419
58_M_2,8_M_2,0.176251417463146
58_M_2,8_M_3,0.208050951253368
58_M_2,8_M_4,0.19978148899641
58_M_2,8_M_5,0.233964772349618
58_M_2,8_M_6,0.262313403049413
58_M_2,8_M_7,0.261926266524345
58_M_2,8_M_8,0.26202190128551
58_M_2,8_M_9,0.251244606704281
58_M_3,58_M_4,0.482634730538922
58_M_3,58_M_5,0.531422651933702
58_M_3,58_M_6,0.40691672401927
58_M_3,58_M_7,0.329544421205783
58_M_3,58_M_8,0.454448208236762
58_M_3,58_M_9,0.304738940925531
58_M_3,75_M_1,0.202876350948855
58_M_3,75_M_10,0.208196326890689
58_M_3,75_M_11,0.219361228026739
58_M_3,75_M_12,0.209068425391591
58_M_3,75_M_13,0.213587322993931
58_M_3,75_M_14,0.165650654311956
58_M_3,75_M_15,0.201234367386714
58_M_3,75_M_16,0.205900269776347
58_M_3,75_M_17,0.235274542429285
58_M_3,75_M_18,0.208182380489529
58_M_3,75_M_19,0.203332199931996
58_M_3,75_M_2,0.228860594188704
58_M_3,75_M_20,0.18412751120704
58_M_3,75_M_3,0.222730471498944
58_M_3,75_M_4,0.234424666242848
58_M_3,75_M_5,0.234595524956971
58_M_3,75_M_6,0.22023710135248
58_M_3,75_M_7,0.205502875796673
58_M_3,75_M_8,0.216594307766522
58_M_3,75_M_9,0.229174938457873
58_M_3,86_M_1,0.205803945464239
58_M_3,86_M_10,0.209686003193188
58_M_3,86_M_11,0.176987803725064
58_M_3,86_M_12,0.18207633842813
58_M_3,86_M_2,0.214452633471149
58_M_3,86_M_3,0.232309043020193
58_M_3,86_M_4,0.225765841376416
58_M_3,86_M_5,0.17789566755084
58_M_3,86_M_6,0.213100008177284
58_M_3,86_M_7,0.1772130595759
58_M_3,86_M_8,0.197408536585366
58_M_3,86_M_9,0.223168191287021
58_M_3,8_M_1,0.181725802354137
58_M_3,8_M_10,0.257266049185564
58_M_3,8_M_11,0.283350392357557
58_M_3,8_M_2,0.185605106240027
58_M_3,8_M_3,0.21545393858478
58_M_3,8_M_4,0.221372220894095
58_M_3,8_M_5,0.249534135185499
58_M_3,8_M_6,0.274892302690401
58_M_3,8_M_7,0.307512325561962
58_M_3,8_M_8,0.263183435781301
58_M_3,8_M_9,0.248771394678868
58_M_4,58_M_5,0.494784701791923
58_M_4,58_M_6,0.552330694810906
58_M_4,58_M_7,0.452027872074326
58_M_4,58_M_8,0.55456204379562
58_M_4,58_M_9,0.33682047450028
58_M_4,75_M_1,0.19903804110188
58_M_4,75_M_10,0.166707931006025
58_M_4,75_M_11,0.174687446480562
58_M_4,75_M_12,0.175835388147266
58_M_4,75_M_13,0.189596584473294
58_M_4,75_M_14,0.189869114397416
58_M_4,75_M_15,0.166772655007949
58_M_4,75_M_16,0.206577874422397
58_M_4,75_M_17,0.198173593923359
58_M_4,75_M_18,0.178917174614557
58_M_4,75_M_19,0.18065319925247
58_M_4,75_M_2,0.185624793933399
58_M_4,75_M_20,0.180040802448147
58_M_4,75_M_3,0.160061760164694
58_M_4,75_M_4,0.196811080689322
58_M_4,75_M_5,0.206228373702422
58_M_4,75_M_6,0.174871665404359
58_M_4,75_M_7,0.178376644209175
58_M_4,75_M_8,0.177585181408786
58_M_4,75_M_9,0.172855211894728
58_M_4,86_M_1,0.181180782407776
58_M_4,86_M_10,0.256228389041582
58_M_4,86_M_11,0.201013675050206
58_M_4,86_M_12,0.24464616198114
58_M_4,86_M_2,0.238535435925322
58_M_4,86_M_3,0.237611408199643
58_M_4,86_M_4,0.216326893973115
58_M_4,86_M_5,0.187322264012476
58_M_4,86_M_6,0.252279635258359
58_M_4,86_M_7,0.230742235479909
58_M_4,86_M_8,0.246585808423264
58_M_4,86_M_9,0.240122355340301
58_M_4,8_M_1,0.222222222222222
58_M_4,8_M_10,0.298277276456112
58_M_4,8_M_11,0.308462958080675
58_M_4,8_M_2,0.261896668932699
58_M_4,8_M_3,0.266632106445481
58_M_4,8_M_4,0.314429171125195
58_M_4,8_M_5,0.354201131911189
58_M_4,8_M_6,0.337516733601071
58_M_4,8_M_7,0.34781109962082
58_M_4,8_M_8,0.315947342109648
58_M_4,8_M_9,0.301031655056873
58_M_5,58_M_6,0.448083562007613
58_M_5,58_M_7,0.387775104695714
58_M_5,58_M_8,0.594932126696833
58_M_5,58_M_9,0.36968436968437
58_M_5,75_M_1,0.217173099735377
58_M_5,75_M_10,0.181357318070319
58_M_5,75_M_11,0.196748926134928
58_M_5,75_M_12,0.187484207866588
58_M_5,75_M_13,0.185779226348743
58_M_5,75_M_14,0.16564952048823
58_M_5,75_M_15,0.183478621834786
58_M_5,75_M_16,0.206073559533351
58_M_5,75_M_17,0.211798512508452
58_M_5,75_M_18,0.197930724246514
58_M_5,75_M_19,0.188371671798587
58_M_5,75_M_2,0.199019037326461
58_M_5,75_M_20,0.194392203795521
58_M_5,75_M_3,0.175803402646503
58_M_5,75_M_4,0.19855421686747
58_M_5,75_M_5,0.211640211640212
58_M_5,75_M_6,0.191811077132178
58_M_5,75_M_7,0.183588761174968
58_M_5,75_M_8,0.189864864864865
58_M_5,75_M_9,0.197476952935468
58_M_5,86_M_1,0.192352987359661
58_M_5,86_M_10,0.230643994211288
58_M_5,86_M_11,0.162100456621005
58_M_5,86_M_12,0.243533556758615
58_M_5,86_M_2,0.250592741200073
58_M_5,86_M_3,0.252475247524752
58_M_5,86_M_4,0.212001375515818
58_M_5,86_M_5,0.217185687516731
58_M_5,86_M_6,0.211257004265284
58_M_5,86_M_7,0.233113828786453
58_M_5,86_M_8,0.227514764255978
58_M_5,86_M_9,0.225285257873117
58_M_5,8_M_1,0.220887554220888
58_M_5,8_M_10,0.280747572023178
58_M_5,8_M_11,0.296302740321879
58_M_5,8_M_2,0.240839468562241
58_M_5,8_M_3,0.276056338028169
58_M_5,8_M_4,0.276080084299262
58_M_5,8_M_5,0.308917748917749
58_M_5,8_M_6,0.36147581851421
58_M_5,8_M_7,0.321078222298047
58_M_5,8_M_8,0.315876288659794
58_M_5,8_M_9,0.2825246887076
58_M_6,58_M_7,0.403681200857756
58_M_6,58_M_8,0.455297862664848
58_M_6,58_M_9,0.363737280296022
58_M_6,75_M_1,0.232505446623094
58_M_6,75_M_10,0.199157348889969
58_M_6,75_M_11,0.198644852090564
58_M_6,75_M_12,0.178571428571429
58_M_6,75_M_13,0.191998646705574
